teacher_survey_general_014,TeacherEducation,Some college but no degree,Some college but no degree,"Inició estudios universitarios, pero no se ha graduado",Ausbildung,Certaines études collégiales mais sans diplôme,Een beetje hogere school maar zonder diploma,Ausbildung,"Inició estudios universitarios, pero no se ha graduado",Some college but no degree
teacher_survey_general_015,TeacherEducation,"High school diploma or equivalent, plus technical training or certificate","High school diploma or equivalent, plus technical training or certificate",Grado de bachillerato técnico,"Abitur oder gleichwertig, plus Fachausbildung oder Zertifikat","Diplôme de lycée ou équivalent, plus formation technique ou certificat","Middelbare school diploma of equivalent, plus technische training of certificaat","Abitur oder gleichwertig, plus Fachausbildung oder Zertifikat",Grado de bachillerato técnico,"High school diploma or equivalent, plus technical training or certificate"
teacher_survey_general_016,TeacherEducation,Associate's degree,Associate's degree,Grado de programa técnico o tecnólogo,allgemeine oder fachgebundene Hochschulreife,Diplôme d’associé,Associatiediploma,allgemeine oder fachgebundene Hochschulreife,Grado de programa técnico o tecnólogo,Associate's degree
teacher_survey_general_017,TeacherEducation,Bachelor's degree,Bachelor's degree,Grado de programa de pregrado,Bachelorabschluss,Baccalauréat,Bachelordiploma,Bachelorabschluss,Grado de programa de pregrado,Bachelor's degree
teacher_survey_general_018,TeacherEducation,Master's degree,Master's degree,Grado de programa de maestría,Masterabschluss,Maîtrise,Masterdiploma,Masterabschluss,Grado de programa de maestría,Master's degree
teacher_survey_general_019,TeacherEducation,Doctoral degree,Doctoral degree,Grado de programa de doctorado,Doktorgrad,Doctorat,Doctorale graad,Doktorgrad,Grado de programa de doctorado,Doctoral degree
teacher_survey_general_020,TeacherUndergrad,Indicate your undergraduate field of study. Mark ALL that apply.,Indicate your undergraduate field of study. Mark ALL that apply.,Indique su área de estudios en la licenciatura o el pregrado. Marque TODAS las que procedan.,"Geben Sie Ihr Bachelor-Studienfach an. Markieren Sie ALLES, was zutrifft.",Indiquez votre domaine de premier cycle. Cochez TOUTES les cases qui s'appliquent.,Geef uw bachelorstudierichting aan. Markeer ALLE die van toepassing zijn.,"Geben Sie Ihr Bachelor-Studienfach an. Markieren Sie ALLES, was zutrifft.",Indique su área de estudios en la licenciatura o el pregrado. Marque TODAS las que procedan.,Indicate your undergraduate field of study. Mark ALL that apply.
teacher_survey_general_021,TeacherUndergrad,Early childhood education,Early childhood education,Educación de la primera infancia,Frühkindliche Bildung,Éducation de la petite enfance,Vroegkinderlijke educatie,Frühkindliche Bildung,Educación de la primera infancia,Early childhood education
teacher_survey_general_022,TeacherUndergrad,Elementary education,Elementary education,Educación primaria,Grundschulpädagogik,Éducation élémentaire,Basisonderwijs,Grundschulpädagogik,Educación primaria,Elementary education
teacher_survey_general_023,TeacherUndergrad,Special education,Special education,Educación especial,Sonderpädagogik,Éducation spécialisée,Speciaal onderwijs,Sonderpädagogik,Educación especial,Special education
teacher_survey_general_024,TeacherUndergrad,Child development,Child development,Desarrollo infantil,Kindheitsentwicklung,Développement de l'enfant,Kinderontwikkeling,Kindheitsentwicklung,Desarrollo infantil,Child development
teacher_survey_general_025,TeacherUndergrad,Reading specialist,Reading specialist,Especialista en lectoescritura,Lese- und Schreibspezialist,Spécialiste de la lecture,Leesspecialist,Lese- und Schreibspezialist,Especialista en lectoescritura,Reading specialist
teacher_survey_general_026,TeacherUndergrad,Curriculum and instruction,Curriculum and instruction,Currículo y enseñanza,Lehrplan und Unterricht,Curriculum et didactique,Curriculum en instructie,Lehrplan und Unterricht,Currículo y enseñanza,Curriculum and instruction
teacher_survey_general_027,TeacherUndergrad,Bilingual/bicultural education,Bilingual/bicultural education,Educación bilingüe y multicultural,Bilinguale/interkulturelle Bildung,Éducation bilingue/multiculturelle,Tweetalig/multicultureel onderwijs,Bilinguale/interkulturelle Bildung,Educación bilingüe y multicultural,Bilingual/bicultural education
teacher_survey_general_028,TeacherUndergrad,"Other education related major (ex: secondary education, educational psychology, education administration, music education, etc.). Please specify:","Other education-related major (e.g., secondary education, educational psychology, education administration, music education, etc.). Please specify:","Otra especialidad de educación (p. ej.: Educación secundaria, Psicología educativa, Administración educativa, Educación musical, etc.). Especifique:","Andere bildungsrelevante Hauptfächer (z.B.: Sekundarstufenbildung, Bildungspsychologie, Bildungsmanagement, Musikpädagogik, etc.). Bitte angeben:","Autre spécialité liée à l'éducation (ex : éducation secondaire, psychologie éducative, administration de l'éducation, éducation musicale, etc.). Veuillez spécifier :","Andere onderwijsgerelateerde hoofdvak (bv.: voortgezet onderwijs, onderwijspsychologie, onderwijsadministratie, muziekonderwijs, etc.). Gelieve te specificeren:","Andere bildungsrelevante Hauptfächer (z.B.: Sekundarstufenbildung, Bildungspsychologie, Bildungsmanagement, Musikpädagogik, etc.). Bitte angeben:","Otra especialidad de educación (p. ej.: Educación secundaria, Psicología educativa, Administración educativa, Educación musical, etc.). Especifique:","Other education related major (ex: secondary education, educational psychology, education administration, music education, etc.). Please specify:"
teacher_survey_general_029,TeacherUndergrad,Non-education major. Please specify:,Non-education major. Please specify:,Carrera o especialidad no educativa. Especifique:,Nicht-Bildung Hauptfächer. Bitte angeben:,Spécialité non liée à l'éducation. Veuillez spécifier :,Niet-onderwijsgerelateerde hoofdvak. Gelieve te specificeren:,Nicht-Bildung Hauptfächer. Bitte angeben:,Carrera o especialidad no educativa. Especifique:,Non-education major. Please specify:
teacher_survey_general_030,TeacherUndergrad,Other. Please specify:,Other. Please specify:,Otra. Especifique:,Andere. Bitte angeben:,Autre. Veuillez spécifier :,Andere. Gelieve te specificeren:,Andere. Bitte angeben:,Otra. Especifique:,Other. Please specify:
teacher_survey_general_031,TeacherUndergradOtherEd,Please specify other education related major:,Please specify other education-related major:,Especifique otra especialidad relacionada con la educación:,Bitte geben Sie ein anderes bildungsrelevantes Hauptfach an:,Veuillez spécifier une autre spécialité liée à l'éducation :,Specificeer andere onderwijsgerelateerde hoofdrichting:,Bitte geben Sie ein anderes bildungsrelevantes Hauptfach an:,Especifique otra especialidad relacionada con la educación:,Please specify other education related major:
teacher_survey_general_032,TeacherUndergradNonEd,Please specify non-education major:,Please specify non-education major:,Especifique alguna especialidad no educativa:,Bitte geben Sie das nicht-bildungsrelevante Hauptfach an:,Veuillez spécifier une spécialité non liée à l'éducation :,Specificeer niet-onderwijsgerelateerde hoofdrichting:,Bitte geben Sie das nicht-bildungsrelevante Hauptfach an:,Especifique alguna especialidad no educativa:,Please specify non-education major:
teacher_survey_general_033,TeacherUndergradOther,Please specify other major:,Please specify other major:,Especifique otra especialidad:,Bitte spezifizieren Sie ein anderes Hauptfach:,Veuillez spécifier une autre spécialité :,Specificeer andere hoofdrichting:,Bitte spezifizieren Sie ein anderes Hauptfach:,Especifique otra especialidad:,Please specify other major:
teacher_survey_general_034,TeacherGrad,Indicate the major field of study of your highest graduate degree. Mark ALL that apply.,Indicate the major field of study of your highest graduate degree. Mark ALL that apply.,Indique el área de estudios del grado más alto obtenido por usted.  Marque TODAS las que procedan.,"Geben Sie das Hauptfach Ihres höchsten akademischen Abschlusses an. Markieren Sie alles, was zutrifft.",Indiquez le domaine de votre diplôme de deuxième cycle le plus élevé. Cochez TOUTES les cases qui s'appliquent.,Geef het belangrijkste studierichtingsgebied van uw hoogste graad aan. Markeer ALLE die van toepassing zijn.,"Geben Sie das Hauptfach Ihres höchsten akademischen Abschlusses an. Markieren Sie alles, was zutrifft.",Indique el área de estudios del grado más alto obtenido por usted.  Marque TODAS las que procedan.,Indicate the major field of study of your highest graduate degree. Mark ALL that apply.
teacher_survey_general_035,TeacherGrad,Early childhood education,Early childhood education,Educación de la primera infancia,Frühkindliche Bildung,Éducation de la petite enfance,Vroegkinderlijke educatie,Frühkindliche Bildung,Educación de la primera infancia,Early childhood education
teacher_survey_general_036,TeacherGrad,Elementary education,Elementary education,Educación primaria,Grundschulpädagogik,Éducation élémentaire,Basisonderwijs,Grundschulpädagogik,Educación primaria,Elementary education
teacher_survey_general_037,TeacherGrad,Special education,Special education,Educación especial,Sonderpädagogik,Éducation spécialisée,Speciaal onderwijs,Sonderpädagogik,Educación especial,Special education
teacher_survey_general_038,TeacherGrad,Child development,Child development,Desarrollo infantil,Kindheitsentwicklung,Développement de l'enfant,Kinderontwikkeling,Kindheitsentwicklung,Desarrollo infantil,Child development
teacher_survey_general_039,TeacherGrad,Reading specialist,Reading specialist,Especialista en lectoescritura,Lese- und Schreibspezialist,Spécialiste de la lecture,Leesspecialist,Lese- und Schreibspezialist,Especialista en lectoescritura,Reading specialist
teacher_survey_general_040,TeacherGrad,Curriculum and instruction,Curriculum and instruction,Currículo y enseñanza,Lehrplan und Unterricht,Curriculum et didactique,Curriculum en instructie,Lehrplan und Unterricht,Currículo y enseñanza,Curriculum and instruction
teacher_survey_general_041,TeacherGrad,Bilingual/bicultural education,Bilingual/bicultural education,Educación bilingüe y multicultural,Bilinguale/interkulturelle Bildung,Éducation bilingue/multiculturelle,Tweetalig/multicultureel onderwijs,Bilinguale/interkulturelle Bildung,Educación bilingüe y multicultural,Bilingual/bicultural education
teacher_survey_general_042,TeacherGrad,"Other education related major (ex: secondary education, educational psychology, education administration, music education, etc.). Please specify:","Other education-related major (e.g., secondary education, educational psychology, education administration, music education, etc.). Please specify:","Otra especialidad de educación (p. ej.: Educación secundaria, Psicología educativa, Administración educativa, Educación musical, etc.). Especifique:","Andere bildungsrelevante Hauptfächer (z.B.: Sekundarstufenbildung, Bildungspsychologie, Bildungsmanagement, Musikpädagogik, etc.). Bitte angeben:","Autre spécialité liée à l'éducation (ex : éducation secondaire, psychologie éducative, administration de l'éducation, éducation musicale, etc.). Veuillez spécifier :","Andere onderwijsgerelateerde hoofdvak (bv.: voortgezet onderwijs, onderwijspsychologie, onderwijsadministratie, muziekonderwijs, etc.). Gelieve te specificeren:","Andere bildungsrelevante Hauptfächer (z.B.: Sekundarstufenbildung, Bildungspsychologie, Bildungsmanagement, Musikpädagogik, etc.). Bitte angeben:","Otra especialidad de educación (p. ej.: Educación secundaria, Psicología educativa, Administración educativa, Educación musical, etc.). Especifique:","Other education related major (ex: secondary education, educational psychology, education administration, music education, etc.). Please specify:"
teacher_survey_general_043,TeacherGrad,Non-education major. Please specify:,Non-education major. Please specify:,Carrera o especialidad no educativa. Especifique:,Nicht-Bildung Hauptfächer. Bitte angeben:,Spécialité non liée à l'éducation. Veuillez spécifier :,Niet-onderwijsgerelateerde hoofdvak. Gelieve te specificeren:,Nicht-Bildung Hauptfächer. Bitte angeben:,Carrera o especialidad no educativa. Especifique:,Non-education major. Please specify:
teacher_survey_general_044,TeacherGrad,Other. Please specify:,Other. Please specify:,Otra. Especifique:,Andere. Bitte angeben:,Autre. Veuillez spécifier :,Andere. Gelieve te specificeren:,Andere. Bitte angeben:,Otra. Especifique:,Other. Please specify:
teacher_survey_general_045,TeacherGradOtherEd,Please specify other education related major:,Please specify other education-related major:,Especifique otra especialidad relacionada con la educación:,Bitte geben Sie ein anderes bildungsrelevantes Hauptfach an:,Veuillez spécifier une autre spécialité liée à l'éducation :,Specificeer andere onderwijsgerelateerde hoofdrichting:,Bitte geben Sie ein anderes bildungsrelevantes Hauptfach an:,Especifique otra especialidad relacionada con la educación:,Please specify other education related major:
teacher_survey_general_046,TeacherGradNonEd,Please specify non-education major:,Please specify non-education major:,Especifique alguna especialidad no educativa:,Bitte geben Sie das nicht-bildungsrelevante Hauptfach an:,Veuillez spécifier une spécialité non liée à l'éducation :,Specificeer niet-onderwijsgerelateerde hoofdrichting:,Bitte geben Sie das nicht-bildungsrelevante Hauptfach an:,Especifique alguna especialidad no educativa:,Please specify non-education major:
teacher_survey_general_047,TeacherGradOther,Please specify other major:,Please specify other major:,Especifique otra especialidad:,Bitte spezifizieren Sie ein anderes Hauptfach:,Veuillez spécifier une autre spécialité :,Specificeer andere hoofdrichting:,Bitte spezifizieren Sie ein anderes Hauptfach:,Especifique otra especialidad:,Please specify other major:
teacher_survey_general_048,TeacherYears,"Counting this school year, how many years have you been a schoolteacher? (please round to the nearest year)","Counting this school year, how many years have you been a schoolteacher? (please round to the nearest year)","Contando este año escolar, ¿durante cuántos años ha sido docente escolar? (por favor redondee hacia arriba al calcular al medio año)",Wie lange sind Sie einschließlich dieses Schuljahres bereits als Lehrer tätig? (bitte auf das nächste Jahr aufrunden),"En comptant cette année scolaire, combien d'années avez-vous été enseignant(e) scolaire ? (veuillez arrondir à l'année la plus proche)","Inclusief dit schooljaar, hoeveel jaar bent u al schooldocent? (afronden op het dichtstbijzijnde jaar)",Wie lange sind Sie einschließlich dieses Schuljahres bereits als Lehrer tätig? (bitte auf das nächste Jahr aufrunden),"Contando este año escolar, ¿durante cuántos años ha sido docente escolar? (por favor redondee hacia arriba al calcular al medio año)","Counting this school year, how many years have you been a schoolteacher? (please round to the nearest year)"
teacher_survey_general_049,TeacherYears,Less than one year,Less than one year,Menos de un año,Weniger als ein Jahr,Moins d'un an,Minder dan een jaar,Weniger als ein Jahr,Menos de un año,Less than one year
teacher_survey_general_050,TeacherYears,1 to 2 years,1 to 2 years,1 a 2 años,1 bis 2 Jahre,1 à 2 ans,1 tot 2 jaar,1 bis 2 Jahre,1 a 2 años,1 to 2 years
teacher_survey_general_051,TeacherYears,3 to 5 years,3 to 5 years,3 a 5 años,3 bis 5 Jahre,3 à 5 ans,3 tot 5 jaar,3 bis 5 Jahre,3 a 5 años,3 to 5 years
teacher_survey_general_052,TeacherYears,6 to 10 years,6 to 10 years,6 a 10 años,6 bis 10 Jahre,6 à 10 ans,6 tot 10 jaar,6 bis 10 Jahre,6 a 10 años,6 to 10 years
teacher_survey_general_053,TeacherYears,Over 10 years,Over 10 years,Más de 10 años,Mehr als 10 Jahre,Plus de 10 ans,Meer dan 10 jaar,Über 10 Jahre,Más de 10 años,Over 10 years
teacher_survey_general_054,TeacherSchool,<b>This set of questions asks about the school where you currently teach.</b>,<b>This set of questions asks about the school where you currently teach.</b>,<b>Este grupo de preguntas indaga por el colegio en el que enseña actualmente.</b>,"<b>Dieses Set von Fragen bezieht sich auf die Schule, an der Sie derzeit unterrichten.</b>",<b>Cet ensemble de questions porte sur l'école où vous enseignez actuellement.</b>,<b>Deze set van vragen richt zich op de school waar u momenteel lesgeeft.</b>,"<b>Dieses Set von Fragen bezieht sich auf die Schule, an der Sie derzeit unterrichten.</b>",<b>Este grupo de preguntas indaga por el colegio en el que enseña actualmente.</b>,<b>This set of questions asks about the school where you currently teach.</b>
teacher_survey_general_055,TeacherYearsSchool,"Counting this school year, how many years have you been teaching <b>at this school</b>? (please round to the nearest year)","Counting this school year, how many years have you been teaching <b>at this school</b>? (please round to the nearest year)","Contando este año escolar, ¿durante cuántos años ha sido docente escolar <b>en este colegio</b>?","Zählen Sie dieses Schuljahr mit, wie lange lehren Sie <b>an dieser Schule</b>? (bitte auf das nächste Jahr aufrunden)","En comptant cette année scolaire, combien d'années avez-vous enseigné <b>dans cette école</b> ? (veuillez arrondir à l'année la plus proche)","Inclusief dit schooljaar, hoeveel jaar bent u docent <b>op deze school</b>? (afronden op het dichtstbijzijnde jaar)","Zählen Sie dieses Schuljahr mit, wie lange lehren Sie <b>an dieser Schule</b>? (bitte auf das nächste Jahr aufrunden)","Contando este año escolar, ¿durante cuántos años ha sido docente escolar <b>en este colegio</b>?","Counting this school year, how many years have you been teaching <b>at this school</b>? (please round to the nearest year)"
teacher_survey_general_056,TeacherClimateItems,Please indicate how much you agree or disagree with the following statements about this school.,Please indicate how much you agree or disagree with the following statements about this school.,"Por favor, indique en qué medida está de acuerdo o en desacuerdo con las siguientes afirmaciones sobre este colegio.","Bitte geben Sie an, wie sehr Sie den folgenden Aussagen über diese Schule zustimmen oder widersprechen.",Veuillez indiquer dans quelle mesure vous êtes d'accord ou non avec les affirmations suivantes concernant cette école.,Gelieve aan te geven in hoeverre u het eens of oneens bent met de volgende uitspraken over deze school.,"Bitte geben Sie an, wie sehr Sie den folgenden Aussagen über diese Schule zustimmen oder widersprechen.","Por favor, indique en qué medida está de acuerdo o en desacuerdo con las siguientes afirmaciones sobre este colegio.",Please indicate how much you agree or disagree with the following statements about this school.
teacher_survey_general_057,TeacherClimateItems,Strongly Disagree,Strongly Disagree,Completamente en desacuerdo,Stark ablehnen,Fortement en désaccord,Sterk mee oneens,Stark ablehnen,Completamente en desacuerdo,Strongly Disagree
teacher_survey_general_058,TeacherClimateItems,Disagree,Disagree,En desacuerdo,Nicht einverstanden,En désaccord,Oneens,Nicht einverstanden,En desacuerdo,Disagree
teacher_survey_general_059,TeacherClimateItems,Agree,Agree,De acuerdo,Einverstanden,D'accord,Eens,Einverstanden,De acuerdo,Agree
teacher_survey_general_060,TeacherClimateItems,Strongly Agree,Strongly Agree,Completamente de acuerdo,Stark zustimmen,Fortement d'accord,Sterk mee eens,Stark zustimmen,Completamente de acuerdo,Strongly Agree
teacher_survey_general_061,TeacherClimateItems,I feel accepted and respected as a colleague by most staff members.,I feel accepted and respected as a colleague by most staff members.,Me siento aceptado y respetado como colega por la mayoría de los miembros del personal.,Ich fühle mich von den meisten Mitarbeitern als Kollege akzeptiert und respektiert.,Je me sens accepté(e) et respecté(e) en tant que collègue par la plupart des membres du personnel.,Ik voel me geaccepteerd en gerespecteerd als collega door de meeste personeelsleden.,Ich fühle mich von den meisten Mitarbeitern als Kollege akzeptiert und respektiert.,Me siento aceptado y respetado como colega por la mayoría de los miembros del personal.,I feel accepted and respected as a colleague by most staff members.
teacher_survey_general_062,TeacherClimateItems,Parents are supportive of school staff.,Parents are supportive of school staff.,Los padres apoyan al personal del colegio.,Eltern unterstützen das Schulpersonal.,Les parents soutiennent le personnel de l'école.,Ouders steunen het schoolpersoneel.,Eltern unterstützen das Schulpersonal.,Los padres apoyan al personal del colegio.,Parents are supportive of school staff.
teacher_survey_general_063,TeacherClimateItems,Students feel supported and comfortable in this school.,Students feel supported and comfortable in this school.,Los alumnos se sienten apoyados y a gusto en este colegio.,Die Schüler fühlen sich in dieser Schule unterstützt und wohl.,Les élèves se sentent soutenus et à l'aise dans cette école.,Leerlingen voelen zich ondersteund en op hun gemak op deze school.,Die Schüler fühlen sich in dieser Schule unterstützt und wohl.,Los alumnos se sienten apoyados y a gusto en este colegio.,Students feel supported and comfortable in this school.
teacher_survey_general_064,TeacherClimateItems,Staff feel supported and comfortable in this school.,Staff feel supported and comfortable in this school.,El personal se siente apoyado y a gusto en este colegio.,Das Personal fühlt sich in dieser Schule unterstützt und wohl.,Le personnel se sent soutenu et à l'aise dans cette école.,Het personeel voelt zich ondersteund en op hun gemak op deze school.,Das Personal fühlt sich in dieser Schule unterstützt und wohl.,El personal se siente apoyado y a gusto en este colegio.,Staff feel supported and comfortable in this school.
teacher_survey_general_065,TeacherClimateItems,Students are safe when here at this school.,Students are safe when here at this school.,Los alumnos están seguros cuando están en este colegio.,Die Schüler sind in dieser Schule sicher.,Les élèves sont en sécurité lorsqu'ils viennent à cette école.,Leerlingen zijn veilig wanneer ze op deze school zijn.,Die Schüler sind in dieser Schule sicher.,Los alumnos están seguros cuando están en este colegio.,Students are safe when here at this school.
teacher_survey_general_066,TeacherClimateItems,Staff are safe when here at this school.,Staff are safe when here at this school.,El personal está seguro cuando está en este colegio.,Das Personal ist in dieser Schule sicher.,Le personnel est en sécurité lorsqu'il vient à cette école.,Het personeel is veilig wanneer ze op deze school zijn.,Das Personal ist in dieser Schule sicher.,El personal está seguro cuando está en este colegio.,Staff are safe when here at this school.
teacher_survey_general_067,TeacherClimateItems,The facilities and property of this school are kept up well.,The facilities and property of this school are kept up well.,Las instalaciones y la propiedad de este colegio están bien mantenidos.,Die Einrichtungen und das Gelände dieser Schule sind gut gepflegt.,Les installations et la propriété de cette école sont bien entretenues.,De faciliteiten en het eigendom van deze school worden goed onderhouden.,Die Einrichtungen und das Gelände dieser Schule sind gut gepflegt.,Las instalaciones y la propiedad de este colegio están bien mantenidos.,The facilities and property of this school are kept up well.
teacher_survey_general_068,TeacherClimateItems,The facilities and property of this school are clean.,The facilities and property of this school are clean.,Las instalaciones y la propiedad de este colegio están limpios.,Die Einrichtungen und das Gelände dieser Schule sind sauber.,Les installations et la propriété de cette école sont propres.,De faciliteiten en het eigendom van deze school zijn schoon.,Die Einrichtungen und das Eigentum dieser Schule sind sauber.,Las instalaciones y la propiedad de este colegio están limpios.,The facilities and property of this school are clean.
teacher_survey_general_069,TeacherClimateItems,Ongoing collaboration is something adults in this school do well.,Ongoing collaboration is something adults in this school do well.,La colaboración continua es algo que los adultos de este colegio hacen bien.,"Kontinuierliche Zusammenarbeit ist etwas, was die Erwachsenen in dieser Schule gut beherrschen.",La collaboration continue est quelque chose que les adultes de cette école font bien.,Voortdurende samenwerking is iets wat volwassenen op deze school goed doen.,"Kontinuierliche Zusammenarbeit ist etwas, was die Erwachsenen in dieser Schule gut beherrschen.",La colaboración continua es algo que los adultos de este colegio hacen bien.,Ongoing collaboration is something adults in this school do well.
teacher_survey_general_070,TeacherClimateItems,Adults working in this school have strong professional relationships.,Adults working in this school have strong professional relationships.,Los adultos que trabajan en este colegio mantienen buenas relaciones personales.,"Erwachsene, die in dieser Schule arbeiten, haben starke berufliche Beziehungen.",Les adultes travaillant dans cette école entretiennent des relations professionnelles solides.,"Volwassenen die op deze school werken, hebben sterke professionele relaties.","Erwachsene, die in dieser Schule arbeiten, haben starke berufliche Beziehungen.",Los adultos que trabajan en este colegio mantienen buenas relaciones personales.,Adults working in this school have strong professional relationships.
teacher_survey_general_071,TeacherClimateItems,Adults working in this school are respectful and supportive of one another.,Adults working in this school are respectful and supportive of one another.,Los adultos que trabajan en este colegio son respetuosos y se apoyan mutuamente.,"Erwachsene, die in dieser Schule arbeiten, sind respektvoll und unterstützend zueinander.",Les adultes travaillant dans cette école se respectent et se soutiennent mutuellement.,Volwassenen die op deze school werken zijn respectvol en steunen elkaar.,"Erwachsene, die in dieser Schule arbeiten, sind respektvoll und unterstützend zueinander.",Los adultos que trabajan en este colegio son respetuosos y se apoyan mutuamente.,Adults working in this school are respectful and supportive of one another.
teacher_survey_general_072,TeacherFeelJob,"<b>With this set of items, we wish to learn more about teachers' feelings about their job.</b>","<b>With this set of items, we wish to learn more about teachers' feelings about their job.</b>",<b>Con el siguiente grupo de preguntas queremos conocer cómo se sienten los docentes con relación a su trabajo.</b>,<b>Mit diesem Set von Fragen möchten wir mehr über die Gefühle der Lehrer in Bezug auf ihre Arbeit erfahren.</b>,"<b>Avec cet ensemble d'éléments, nous souhaitons en savoir plus sur les sentiments des enseignants envers leur travail.</b>",<b>Met deze set items willen we meer te weten komen over de gevoelens van docenten over hun werk.</b>,<b>Mit diesem Set von Fragen möchten wir mehr über die Gefühle der Lehrer in Bezug auf ihre Arbeit erfahren.</b>,<b>Con el siguiente grupo de preguntas queremos conocer cómo se sienten los docentes con relación a su trabajo.</b>,"<b>With this set of items, we wish to learn more about teachers' feelings about their job.</b>"
teacher_survey_general_073,TeacherFeelJobItems,Please select one answer that indicates how often you agree with each of the following statements.,Please select one answer that indicates how often you agree with each of the following statements.,"Por favor, seleccione una respuesta que indique con qué frecuencia usted está de acuerdo con cada una de las siguientes afirmaciones.","Bitte wählen Sie eine Antwort aus, die angibt, wie oft Sie mit jeder der folgenden Aussagen übereinstimmen.",Veuillez sélectionner une réponse qui indique à quelle fréquence vous êtes d'accord avec chacune des affirmations suivantes.,Gelieve één antwoord te selecteren dat aangeeft hoe vaak u het eens bent met elk van de volgende uitspraken.,"Bitte wählen Sie eine Antwort aus, die angibt, wie oft Sie mit jeder der folgenden Aussagen übereinstimmen.","Por favor, seleccione una respuesta que indique con qué frecuencia usted está de acuerdo con cada una de las siguientes afirmaciones.",Please select one answer that indicates how often you agree with each of the following statements.
teacher_survey_general_074,TeacherFeelJobItems,Never,Never,Nunca,Nie,Jamais,Nooit,Nie,Nunca,Never
teacher_survey_general_075,TeacherFeelJobItems,A few times a year or less,A few times a year or less,Algunas veces o menos al año,Einige Male im Jahr oder weniger,Quelques fois par an ou moins,Een paar keer per jaar of minder,Einige Male im Jahr oder weniger,Algunas veces o menos al año,A few times a year or less
teacher_survey_general_076,TeacherFeelJobItems,Once a month or less,Once a month or less,Una vez o menos al mes,Einmal pro Monat oder weniger,Une fois par mois ou moins,Één keer per maand of minder,Einmal pro Monat oder weniger,Una vez o menos al mes,Once a month or less
teacher_survey_general_077,TeacherFeelJobItems,A few times a month,A few times a month,Algunas veces al mes,Ein paar Mal im Monat,Quelques fois par mois,Een paar keer per maand,Ein paar Mal im Monat,Algunas veces al mes,A few times a month
teacher_survey_general_078,TeacherFeelJobItems,Once a week,Once a week,Una vez a la semana,Einmal pro Woche,Une fois par semaine,Één keer per week,Einmal pro Woche,Una vez a la semana,Once a week
teacher_survey_general_079,TeacherFeelJobItems,A few times a week,A few times a week,Algunas veces a la semana,Ein paar Mal pro Woche,Quelques fois par semaine,Een paar keer per week,Ein paar Mal die Woche,Algunas veces a la semana,A few times a week
teacher_survey_general_080,TeacherFeelJobItems,Everyday,Everyday,Todos los días,Jeden Tag,Tous les jours,Elke dag,Jeden Tag,Todos los días,Everyday
teacher_survey_general_081,TeacherFeelJobItems,I feel emotionally drained from my work.,I feel emotionally drained from my work.,Me siento emocionalmente agotado(a) por mi trabajo.,Ich fühle mich emotional ausgelaugt durch meine Arbeit.,Je me sens épuisé(e) émotionnellement par mon travail.,Ik voel me emotioneel uitgeput door mijn werk.,Ich fühle mich emotional ausgelaugt durch meine Arbeit.,Me siento emocionalmente agotado(a) por mi trabajo.,I feel emotionally drained from my work.
teacher_survey_general_082,TeacherFeelJobItems,I feel fatigued when I get up in the morning and have to face another day on the job.,I feel fatigued when I get up in the morning and have to face another day on the job.,Me siento fatigado(a) cuando me levanto por la mañana y tengo que afrontar otro día en el trabajo.,"Ich fühle mich erschöpft, wenn ich morgens aufstehe und einen weiteren Arbeitstag vor mir habe.",Je me sens fatigué(e) quand je me lève le matin et que je dois affronter une nouvelle journée de travail.,Ik voel me vermoeid wanneer ik 's ochtends opsta en weer een dag op het werk moet doorbrengen.,"Ich fühle mich erschöpft, wenn ich morgens aufstehe und einen weiteren Arbeitstag vor mir habe.",Me siento fatigado(a) cuando me levanto por la mañana y tengo que afrontar otro día en el trabajo.,I feel fatigued when I get up in the morning and have to face another day on the job.
teacher_survey_general_083,TeacherFeelJobItems,I can easily understand how my students feel about things.,I can easily understand how my students feel about things.,Puedo comprender fácilmente cómo se sienten mis alumnos.,"Ich kann leicht nachvollziehen, wie meine Schüler zu den Dingen stehen.",Je comprends facilement comment mes élèves se sentent par rapport aux choses.,Ik kan gemakkelijk begrijpen hoe mijn leerlingen over dingen denken.,"Ich kann leicht nachvollziehen, wie meine Schüler zu den Dingen stehen.",Puedo comprender fácilmente cómo se sienten mis alumnos.,I can easily understand how my students feel about things.
teacher_survey_general_084,TeacherFeelJobItems,I deal very effectively with the problems of my students.,I deal very effectively with the problems of my students.,Manejo de forma eficaz los problemas de mis alumnos.,Ich gehe sehr effektiv mit den Problemen meiner Schüler um.,Je gère très efficacement les problèmes de mes élèves.,Ik werk zeer effectief met de problemen van mijn leerlingen.,Ich gehe sehr effektiv mit den Problemen meiner Schüler um.,Manejo de forma eficaz los problemas de mis alumnos.,I deal very effectively with the problems of my students.
teacher_survey_general_085,TeacherFeelJobItems,I feel burned out from my work.,I feel burned out from my work.,Me siento agotado(a) por mi trabajo.,Ich fühle mich von meiner Arbeit ausgebrannt.,Je me sens épuisé(e) par mon travail.,Ik voel me opgebrand door mijn werk.,Ich fühle mich von meiner Arbeit ausgebrannt.,Me siento agotado(a) por mi trabajo.,I feel burned out from my work.
